-0.005119500000000001,-0.07402141326396063
-0.00511825,-0.07435549769902607
-0.005117,-0.073019159958764
-0.005115750000000001,-0.07235099108863344
-0.0051145,-0.07235099108863344
-0.005113250000000001,-0.07168282221850256
-0.005112,-0.07101465334837168
-0.005110750000000001,-0.07101465334837168
-0.0051095,-0.06967831560810993
-0.00510825,-0.06901014673797874
-0.005107,-0.06834197786784817
-0.00510575,-0.06767380899771699
-0.005104500000000001,-0.06700564012758642
-0.00510325,-0.06633747125745554
-0.005102000000000001,-0.06566930238732467
-0.00510075,-0.06466704908212835
-0.005099500000000001,-0.06399888021199777
-0.00509825,-0.0633307113418666
-0.005097,-0.06299662690680086
-0.00509575,-0.06232845803667028
-0.0050945,-0.06166028916653895
-0.005093250000000001,-0.06065803586134309
-0.005092,-0.05998986699121221
-0.005090750000000001,-0.05932169812108164
-0.0050895,-0.05865352925095046
-0.005088250000000001,-0.05798536038081989
-0.005087,-0.05698310707562327
-0.00508575,-0.05664902264055722
-0.0050845,-0.05531268490029607
-0.00508325,-0.05431043159509976
-0.005082000000000001,-0.05431043159509976
-0.00508075,-0.05330817828990345
-0.005079500000000001,-0.05230592498470759
-0.00507825,-0.05163775611457625
-0.005077000000000001,-0.05063550280938039
-0.00507575,-0.0503014183743145
-0.0050745,-0.04929916506911788
-0.005073250000000001,-0.04863099619898731
-0.005072,-0.04796282732885643
-0.005070750000000001,-0.04729465845872555
-0.0050695,-0.04696057402366011
-0.005068250000000001,-0.04595832071846426
-0.005067,-0.04562423628339836
-0.00506575,-0.04428789854313631
-0.0050645,-0.04361972967300573
-0.00506325,-0.04295156080287455
-0.005062000000000001,-0.04228339193274398
-0.00506075,-0.04061296975741679
-0.005059500000000001,-0.03961071645222047
-0.00505825,-0.03927663201715503
-0.005057000000000001,-0.03894254758208975
-0.00505575,-0.03794029427689328
-0.0050545,-0.03660395653663122
-0.00505325,-0.03593578766650065
-0.005052,-0.0356017032314349
-0.005050750000000001,-0.03493353436130434
-0.0050495,-0.03426536549117346
-0.005048250000000001,-0.0332631121859776
-0.005047,-0.03226085888078083
-0.005045750000000001,-0.03159269001065026
-0.0050445,-0.03092452114051907
-0.00504325,-0.02958818340025702
-0.005042,-0.02892001453012644
-0.00504075,-0.02791776122493013
-0.005039500000000001,-0.02724959235479925
-0.00503825,-0.02658142348466837
-0.005037000000000001,-0.02524508574440723
-0.00503575,-0.02491100130934118
-0.005034500000000001,-0.02357466356908004
-0.00503325,-0.02324057913401399
-0.005032,-0.02190424139375193
-0.00503075,-0.02123607252362136
-0.0050295,-0.02056790365349048
-0.005028250000000001,-0.02023381921842505
-0.005027,-0.01923156591322873
-0.005025750000000001,-0.01789522817296758
-0.0050245,-0.0172270593028361
-0.00502325,-0.01655889043270477
