Time (s),Channel 1 (V)
-0.01024,0.0004794157556321351
-0.0102375,0.0004794157556321351
-0.010235,0.0001453313205666967
-0.0102325,0.0001453313205666967
-0.01023,0.0004794157556321351
-0.0102275,0.0004794157556321351
-0.010225,0.0008135001906975735
-0.0102225,0.0004794157556322871
-0.01022,0.0001453313205666967
-0.0102175,0.0004794157556319832
-0.010215,0.0001453313205666967
-0.0102125,0.0001453313205668487
-0.01021,0.0004794157556321351
-0.0102075,0.0004794157556321351
-0.010205,0.0001453313205666967
-0.0102025,0.0004794157556321351
-0.0102,0.0008135001906974216
-0.0101975,0.0004794157556321351
-0.010195,0.0004794157556319832
-0.0101925,0.0001453313205666967
-0.01019,0.0004794157556321351
-0.0101875,0.0004794157556321351
-0.010185,0.0004794157556321351
-0.0101825,0.001147584625762708
-0.01018,0.0004794157556321351
-0.0101775,0.001147584625762708
-0.010175,0.0004794157556321351
-0.0101725,0.0004794157556321351
-0.01017,0.0004794157556321351
-0.0101675,0.0004794157556321351
-0.010165,0.0004794157556321351
-0.0101625,0.0008135001906975735
-0.01016,0.0004794157556322871
-0.0101575,0.0001453313205666967
-0.010155,0.0008135001906972696
-0.0101525,0.0004794157556321351
-0.01015,0.0004794157556321351
-0.0101475,0.0004794157556321351
-0.010145,0.0004794157556321351
-0.0101425,0.0001453313205666967
-0.01014,0.0004794157556321351
-0.0101375,0.0004794157556321351
-0.010135,0.0004794157556321351
-0.0101325,0.0008135001906974216
-0.01013,0.0004794157556321351
-0.0101275,0.0004794157556322871
-0.010125,0.0008135001906975735
-0.0101225,0.0008135001906975735
-0.01012,0.0008135001906975735
-0.0101175,0.0004794157556321351
-0.010115,0.0008135001906974216
-0.0101125,0.0008135001906975735
-0.01011,0.000479415755632439
-0.0101075,0.001147584625763012
-0.010105,0.0008135001906975735
-0.0101025,0.0008135001906975735
-0.0101,0.0001453313205666967
-0.0100975,0.0001453313205666967
-0.010095,0.0004794157556321351
-0.0100925,0.0008135001906974216
-0.01009,0.0004794157556321351
-0.0100875,0.00114758462576286
-0.010085,0.0008135001906975735
-0.0100825,0.0008135001906975735
-0.01008,0.0004794157556321351
-0.0100775,0.0004794157556321351
-0.010075,0.0001453313205668487
-0.0100725,0.0004794157556321351
-0.01007,0.0004794157556321351
-0.0100675,0.0004794157556321351
-0.010065,0.0001453313205666967
-0.0100625,0.0001453313205666967
-0.01006,0.0004794157556321351
-0.0100575,0.0001453313205666967
-0.010055,0.0001453313205666967
-0.0100525,0.0004794157556319832
-0.01005,0.0004794157556321351
-0.0100475,0.0004794157556321351
-0.010045,0.0004794157556321351
-0.0100425,0.0004794157556322871
-0.01004,0.0008135001906975735
-0.0100375,0.0004794157556321351
-0.010035,0.0001453313205666967
-0.0100325,0.0004794157556321351
-0.01003,0.0001453313205668487
-0.0100275,-0.0001887531144987417
-0.010025,0.0004794157556322871
-0.0100225,0.0008135001906975735
-0.01002,0.001147584625762556
-0.0100175,0.0001453313205666967
-0.010015,0.0004794157556321351
-0.0100125,0.0008135001906975735
-0.01001,0.0004794157556321351
-0.0100075,0.0004794157556321351
-0.010005,0.0004794157556321351
-0.0100025,0.0001453313205668487
-0.01,0.0004794157556321351
-0.009997499999999999,0.0004794157556321351
-0.009995,0.0008135001906975735
-0.0099925,0.0008135001906975735
-0.009990000000000001,0.0004794157556322871
-0.0099875,0.0008135001906975735
-0.009985000000000001,0.0004794157556322871
-0.0099825,0.0008135001906975735
-0.009979999999999999,0.0008135001906974216
-0.0099775,0.0004794157556321351
-0.009974999999999999,0.001147584625763012
-0.0099725,0.0004794157556321351
-0.00997,0.0001453313205666967
-0.009967500000000001,0.0004794157556319832
-0.009965,0.0004794157556321351
-0.009962499999999999,0.0004794157556321351
-0.00996,0.0004794157556321351
-0.009957499999999999,0.0004794157556322871
-0.009955,0.0008135001906975735
-0.0099525,0.0004794157556321351
-0.009950000000000001,0.0008135001906975735
-0.0099475,0.0004794157556321351
-0.009945000000000001,0.0008135001906974216
-0.0099425,0.001147584625763012
-0.009939999999999999,0.0004794157556321351
-0.0099375,0.0004794157556321351
-0.009934999999999999,0.000479415755632439
-0.0099325,0.001147584625763012
-0.00993,0.0004794157556321351
-0.009927500000000001,0.0004794157556321351
-0.009925,0.0004794157556321351
-0.009922500000000001,0.0008135001906974216
-0.00992,0.0004794157556321351
-0.009917499999999999,0.0001453313205668487
-0.009915,0.0004794157556321351
-0.009912499999999999,0.0004794157556321351
-0.00991,0.0004794157556321351
-0.0099075,0.0004794157556321351
-0.009905000000000001,0.0004794157556321351
-0.0099025,0.0008135001906975735
-0.009900000000000001,0.0008135001906975735
-0.0098975,0.0004794157556321351
-0.009894999999999999,0.0004794157556319832
-0.0098925,0.0001453313205666967
-0.009889999999999999,-0.0001887531144987417
-0.0098875,0.0008135001906975735
-0.009885,0.0008135001906975735
-0.009882500000000001,0.0008135001906975735
-0.00988,0.0004794157556321351
-0.009877500000000001,0.0008135001906974216
-0.009875,0.0008135001906975735
-0.009872499999999999,0.0008135001906974216
-0.00987,0.0004794157556321351
-0.0098675,0.0004794157556321351
-0.009865000000000001,0.0008135001906975735
-0.0098625,0.0001453313205666967
-0.009860000000000001,0.0001453313205666967
-0.0098575,0.0004794157556321351
-0.009854999999999999,0.0008135001906975735
-0.0098525,0.0008135001906975735
-0.009849999999999999,0.0004794157556319832
-0.0098475,0.0001453313205666967
-0.009845,0.0001453313205666967
-0.009842500000000001,0.0004794157556321351
-0.00984,0.0004794157556321351
-0.009837500000000001,0.0004794157556321351
-0.009835,0.0004794157556321351
-0.009832499999999999,0.0004794157556321351
-0.00983,0.0004794157556321351
-0.009827499999999999,0.0004794157556321351
-0.009825,0.0004794157556321351
-0.0098225,0.0001453313205666967
-0.009820000000000001,0.0008135001906972696
-0.0098175,0.0008135001906975735
-0.009815000000000001,0.0008135001906975735
-0.0098125,0.0004794157556321351
-0.009809999999999999,0.0001453313205666967
-0.0098075,0.0001453313205666967
-0.009804999999999999,0.0004794157556321351
-0.0098025,0.0004794157556321351
-0.0098,0.0001453313205666967
-0.009797500000000001,0.0001453313205666967
-0.009795,0.0008135001906975735
-0.009792500000000001,0.0008135001906975735
-0.00979,0.0008135001906975735
-0.009787499999999999,0.0008135001906975735
-0.009785,0.0008135001906975735
-0.0097825,0.0004794157556321351
-0.00978,0.0001453313205666967
-0.0097775,0.0008135001906975735
-0.009775000000000001,0.0008135001906975735
-0.0097725,0.0004794157556321351
-0.009769999999999999,0.0004794157556321351
-0.0097675,0.0004794157556321351
-0.009764999999999999,0.0004794157556322871
-0.0097625,0.0008135001906975735
-0.00976,0.0008135001906975735
-0.009757500000000001,0.0004794157556321351
-0.009755,0.0004794157556321351
-0.009752500000000001,0.0004794157556321351
-0.00975,0.0001453313205666967
-0.009747499999999999,0.0004794157556319832
-0.009745,0.0001453313205666967
-0.009742499999999999,0.0004794157556322871
-0.00974,0.0008135001906975735
-0.0097375,0.0004794157556321351
-0.009735000000000001,0.0001453313205668487
-0.0097325,0.0004794157556321351
-0.009730000000000001,0.0004794157556321351
-0.0097275,0.0001453313205666967
-0.009724999999999999,0.0004794157556321351
-0.0097225,0.0004794157556321351
-0.009719999999999999,0.0008135001906975735
-0.0097175,0.0008135001906975735
-0.009715,0.0004794157556321351
-0.009712500000000001,0.0004794157556321351
-0.00971,0.0004794157556321351
-0.009707500000000001,0.0004794157556321351
-0.009705,0.0004794157556321351
-0.009702499999999999,0.0001453313205666967
-0.0097,0.0001453313205666967
-0.0096975,0.0004794157556321351
-0.009695,0.0008135001906975735
-0.0096925,0.0004794157556321351
-0.009690000000000001,0.0004794157556321351
-0.0096875,0.0004794157556321351
-0.009684999999999999,0.0001453313205668487
-0.0096825,0.0004794157556321351
-0.009679999999999999,0.0004794157556321351
-0.0096775,0.0004794157556321351
-0.009675,0.0008135001906975735
